year,sfcWind
1997,3.04946617
1998,2.95801028
1999,3.13645161
2000,3.01011704
2001,2.80711105
2002,3.36856409
2003,3.18894947
2004,3.29276620
2005,3.12686840
2006,2.60735084
2007,2.99738510
2008,2.78833286
2009,3.37657722
2010,3.13184984
2011,3.04958892
2012,2.55843848
2013,2.57851270
2014,3.07627748
2015,3.08638025
2016,3.03281758
2017,2.44185270
2018,2.78601770
2019,2.66601199
2020,2.27027976
2021,2.73650871
2022,2.65249215
2023,2.93987439
2024,2.29072795
